id_matricula,id_aluno,id_turma
18991,2710,52
18992,2710,165
18993,2710,241
18994,2710,28
18995,2710,111
18996,2711,220
18997,2711,159
18998,2711,129
18999,2711,126
19000,2711,214
19001,2711,33
19002,2711,127
19003,2711,204
19004,2711,291
19005,2711,268
19006,2712,152
19007,2712,143
19008,2712,216
19009,2712,9
19010,2712,172
19011,2712,253
19012,2712,134
19013,2713,131
19014,2713,276
19015,2713,20
19016,2713,160
19017,2713,244
19018,2713,197
19019,2713,235
19020,2713,62
19021,2713,6
19022,2713,105
19023,2714,85
19024,2714,57
19025,2714,189
19026,2714,204
19027,2714,3
19028,2714,36
19029,2715,166
19030,2715,107
19031,2715,9
19032,2715,153
19033,2715,200
19034,2715,187
19035,2715,59
19036,2715,191
19037,2715,286
19038,2715,174
19039,2716,61
19040,2716,221
19041,2716,9
19042,2716,180
19043,2716,80
19044,2716,293
19045,2716,172
19046,2716,196
19047,2716,137
19048,2717,58
19049,2717,14
19050,2717,94
19051,2717,15
19052,2717,278
19053,2717,35
19054,2717,297
19055,2717,47
19056,2717,175
19057,2718,145
19058,2718,220
19059,2718,265
19060,2718,289
19061,2718,187
19062,2718,250
19063,2718,101
19064,2719,102
19065,2719,24
19066,2719,207
19067,2719,40
19068,2719,19
19069,2719,143
19070,2719,152
19071,2719,117
19072,2720,246
19073,2720,100
19074,2720,254
19075,2720,122
19076,2720,123
19077,2720,201
19078,2720,216
19079,2721,110
19080,2721,63
19081,2721,17
19082,2721,82
19083,2721,261
19084,2721,276
19085,2722,258
19086,2722,75
19087,2722,177
19088,2722,67
19089,2722,187
19090,2722,115
19091,2723,34
19092,2723,58
19093,2723,298
19094,2723,127
19095,2723,152
19096,2723,95
19097,2723,256
19098,2724,221
19099,2724,199
19100,2724,39
19101,2724,262
19102,2724,30
19103,2724,121
19104,2724,169
19105,2724,151
19106,2725,11
19107,2725,203
19108,2725,241
19109,2725,108
19110,2725,184
19111,2725,134
19112,2725,202
19113,2725,258
19114,2725,240
19115,2725,44
19116,2726,229
19117,2726,159
19118,2726,218
19119,2726,222
19120,2726,257
19121,2726,100
19122,2726,194
19123,2726,102
19124,2727,227
19125,2727,266
19126,2727,248
19127,2727,260
19128,2727,95
19129,2727,4
19130,2727,19
19131,2727,112
19132,2728,213
19133,2728,178
19134,2728,149
19135,2728,36
19136,2728,11
19137,2728,232
19138,2728,135
19139,2728,175
19140,2728,147
19141,2729,259
19142,2729,118
19143,2729,88
19144,2729,262
19145,2729,198
19146,2729,36
19147,2730,279
19148,2730,143
19149,2730,172
19150,2730,12
19151,2730,232
19152,2730,11
19153,2730,80
19154,2730,283
19155,2730,149
19156,2731,11
19157,2731,274
19158,2731,154
19159,2731,273
19160,2731,175
19161,2731,167
19162,2732,171
19163,2732,12
19164,2732,1
19165,2732,127
19166,2732,131
19167,2732,77
19168,2732,103
19169,2732,294
19170,2732,274
19171,2733,215
19172,2733,126
19173,2733,75
19174,2733,111
19175,2733,222
19176,2733,62
19177,2733,276
19178,2733,37
19179,2733,84
19180,2733,197
19181,2734,49
19182,2734,129
19183,2734,274
19184,2734,203
19185,2734,300
19186,2734,233
19187,2735,12
19188,2735,276
19189,2735,192
19190,2735,247
19191,2735,78
19192,2735,142
19193,2735,229
19194,2735,266
19195,2735,79
19196,2735,30
19197,2736,24
19198,2736,246
19199,2736,33
19200,2736,210
19201,2736,106
19202,2736,101
19203,2736,204
19204,2737,168
19205,2737,167
19206,2737,256
19207,2737,229
19208,2737,176
19209,2737,131
19210,2737,12
19211,2737,9
19212,2737,173
19213,2737,24
19214,2738,163
19215,2738,7
19216,2738,279
19217,2738,233
19218,2738,41
19219,2738,45
19220,2738,268
19221,2739,94
19222,2739,175
19223,2739,22
19224,2739,275
19225,2739,188
19226,2739,108
19227,2739,36
19228,2739,21
19229,2739,199
19230,2739,90
19231,2740,206
19232,2740,122
19233,2740,90
19234,2740,168
19235,2740,190
19236,2740,110
19237,2740,127
19238,2740,289
19239,2741,33
19240,2741,298
19241,2741,60
19242,2741,267
19243,2741,19
19244,2741,70
19245,2742,179
19246,2742,45
19247,2742,64
19248,2742,168
19249,2742,8
19250,2742,141
19251,2742,24
19252,2742,180
19253,2742,43
19254,2743,170
19255,2743,198
19256,2743,113
19257,2743,243
19258,2743,156
19259,2743,17
19260,2743,5
19261,2743,287
19262,2743,119
19263,2743,34
19264,2744,107
19265,2744,169
19266,2744,20
19267,2744,191
19268,2744,1
19269,2744,91
19270,2744,141
19271,2744,138
19272,2745,37
19273,2745,22
19274,2745,117
19275,2745,205
19276,2745,5
19277,2745,253
19278,2745,150
19279,2746,235
19280,2746,36
19281,2746,296
19282,2746,282
19283,2746,267
19284,2746,95
19285,2746,164
19286,2746,202
19287,2746,2
19288,2747,206
19289,2747,188
19290,2747,247
19291,2747,189
19292,2747,109
19293,2747,131
19294,2747,227
19295,2748,3
19296,2748,239
19297,2748,265
19298,2748,90
19299,2748,43
19300,2748,147
19301,2748,156
19302,2749,86
19303,2749,300
19304,2749,256
19305,2749,177
19306,2749,116
19307,2749,64
19308,2749,172
19309,2750,43
19310,2750,221
19311,2750,91
19312,2750,279
19313,2750,63
19314,2750,293
19315,2751,99
19316,2751,73
19317,2751,159
19318,2751,241
19319,2751,282
19320,2751,25
19321,2752,135
19322,2752,113
19323,2752,110
19324,2752,294
19325,2752,149
19326,2752,285
19327,2753,211
19328,2753,274
19329,2753,111
19330,2753,212
19331,2753,166
19332,2753,164
19333,2753,165
19334,2753,159
19335,2754,20
19336,2754,242
19337,2754,122
19338,2754,166
19339,2754,193
19340,2754,7
19341,2754,192
19342,2755,204
19343,2755,116
19344,2755,143
19345,2755,254
19346,2755,16
19347,2755,295
19348,2755,163
19349,2755,166
19350,2755,171
19351,2755,55
19352,2756,254
19353,2756,101
19354,2756,260
19355,2756,133
19356,2756,121
19357,2756,300
19358,2756,299
19359,2756,189
19360,2757,37
19361,2757,173
19362,2757,130
19363,2757,8
19364,2757,261
19365,2757,165
19366,2757,24
19367,2757,65
19368,2758,20
19369,2758,82
19370,2758,53
19371,2758,108
19372,2758,261
19373,2758,190
19374,2758,153
19375,2759,299
19376,2759,141
19377,2759,98
19378,2759,1
19379,2759,67
19380,2759,34
19381,2759,182
19382,2759,208
19383,2759,278
19384,2760,60
19385,2760,254
19386,2760,286
19387,2760,268
19388,2760,170
19389,2760,246
19390,2760,147
19391,2760,129
19392,2760,62
19393,2760,144
19394,2761,137
19395,2761,255
19396,2761,206
19397,2761,263
19398,2761,176
19399,2761,60
19400,2761,38
19401,2761,150
19402,2761,140
19403,2762,7
19404,2762,268
19405,2762,254
19406,2762,145
19407,2762,165
19408,2762,157
19409,2763,108
19410,2763,293
19411,2763,192
19412,2763,15
19413,2763,36
19414,2763,57
19415,2763,23
19416,2763,171
19417,2763,39
19418,2763,159
19419,2764,86
19420,2764,111
19421,2764,8
19422,2764,258
19423,2764,121
19424,2764,220
19425,2764,28
19426,2764,30
19427,2765,55
19428,2765,56
19429,2765,108
19430,2765,79
19431,2765,289
19432,2765,233
19433,2765,91
19434,2765,123
19435,2765,4
19436,2766,64
19437,2766,100
19438,2766,36
19439,2766,231
19440,2766,146
19441,2766,32
19442,2766,42
19443,2766,225
19444,2767,231
19445,2767,63
19446,2767,220
19447,2767,165
19448,2767,290
19449,2767,50
19450,2767,65
19451,2768,102
19452,2768,18
19453,2768,215
19454,2768,97
19455,2768,141
19456,2768,95
19457,2768,126
19458,2768,168
19459,2768,201
19460,2769,257
19461,2769,247
19462,2769,175
19463,2769,125
19464,2769,9
19465,2769,28
19466,2769,24
19467,2770,266
19468,2770,74
19469,2770,143
19470,2770,65
19471,2770,93
19472,2770,185
19473,2771,237
19474,2771,69
19475,2771,100
19476,2771,120
19477,2771,233
19478,2771,197
19479,2771,266
19480,2771,249
19481,2771,1
19482,2772,293
19483,2772,81
19484,2772,175
19485,2772,1
19486,2772,232
19487,2772,37
19488,2772,285
19489,2772,131
19490,2772,253
19491,2772,10
19492,2773,89
19493,2773,131
19494,2773,98
19495,2773,114
19496,2773,231
19497,2773,268
19498,2773,107
19499,2774,202
19500,2774,20
19501,2774,270
19502,2774,154
19503,2774,101
19504,2774,289
19505,2774,295
19506,2775,18
19507,2775,254
19508,2775,273
19509,2775,278
19510,2775,109
19511,2775,63
19512,2776,180
19513,2776,101
19514,2776,97
19515,2776,221
19516,2776,55
19517,2776,149
19518,2776,24
19519,2777,167
19520,2777,34
19521,2777,31
19522,2777,74
19523,2777,257
19524,2777,61
19525,2777,300
19526,2777,131
19527,2777,235
19528,2777,115
19529,2778,114
19530,2778,128
19531,2778,6
19532,2778,150
19533,2778,252
19534,2778,32
19535,2778,42
19536,2778,214
19537,2778,289
19538,2779,230
19539,2779,51
19540,2779,224
19541,2779,297
19542,2779,92
19543,2779,74
19544,2779,200
19545,2779,273
19546,2779,137
19547,2780,281
19548,2780,11
19549,2780,33
19550,2780,247
19551,2780,219
19552,2780,279
19553,2780,44
19554,2781,265
19555,2781,86
19556,2781,34
19557,2781,111
19558,2781,89
19559,2781,45
19560,2782,240
19561,2782,195
19562,2782,230
19563,2782,224
19564,2782,292
19565,2782,56
19566,2783,250
19567,2783,293
19568,2783,216
19569,2783,29
19570,2783,34
19571,2783,157
19572,2784,228
19573,2784,156
19574,2784,159
19575,2784,175
19576,2784,297
19577,2784,193
19578,2784,43
19579,2784,18
19580,2784,256
19581,2785,91
19582,2785,274
19583,2785,239
19584,2785,212
19585,2785,295
19586,2785,20
19587,2786,209
19588,2786,111
19589,2786,55
19590,2786,85
19591,2786,198
19592,2786,95
19593,2786,145
19594,2786,189
19595,2786,149
19596,2787,159
19597,2787,21
19598,2787,284
19599,2787,65
19600,2787,149
19601,2787,285
19602,2787,73
19603,2787,167
19604,2788,290
19605,2788,55
19606,2788,191
19607,2788,208
19608,2788,75
19609,2788,76
19610,2788,11
19611,2788,139
19612,2789,188
19613,2789,251
19614,2789,298
19615,2789,109
19616,2789,269
19617,2789,256
19618,2790,1
19619,2790,133
19620,2790,207
19621,2790,67
19622,2790,3
19623,2790,209
19624,2790,213
19625,2790,156
19626,2790,138
19627,2790,203
19628,2791,172
19629,2791,61
19630,2791,73
19631,2791,200
19632,2791,205
19633,2791,71
19634,2791,118
19635,2791,197
19636,2792,286
19637,2792,101
19638,2792,96
19639,2792,21
19640,2792,151
19641,2792,28
19642,2792,226
19643,2793,5
19644,2793,26
19645,2793,271
19646,2793,81
19647,2793,165
19648,2793,66
19649,2793,67
19650,2793,35
19651,2793,16
19652,2794,67
19653,2794,47
19654,2794,233
19655,2794,270
19656,2794,254
19657,2794,133
19658,2794,240
19659,2794,228
19660,2794,212
19661,2795,57
19662,2795,200
19663,2795,227
19664,2795,77
19665,2795,247
19666,2795,105
19667,2796,121
19668,2796,263
19669,2796,104
19670,2796,152
19671,2796,203
19672,2796,174
19673,2796,186
19674,2796,187
19675,2796,278
19676,2796,300
19677,2797,203
19678,2797,77
19679,2797,39
19680,2797,102
19681,2797,92
19682,2797,271
19683,2797,136
19684,2797,146
19685,2798,70
19686,2798,214
19687,2798,121
19688,2798,147
19689,2798,285
19690,2798,131
19691,2798,109
19692,2798,183
19693,2799,19
19694,2799,251
19695,2799,49
19696,2799,4
19697,2799,248
19698,2799,206
19699,2799,121
19700,2799,226
19701,2799,278
19702,2800,294
19703,2800,117
19704,2800,42
19705,2800,267
19706,2800,5
19707,2800,159
19708,2800,64
19709,2801,267
19710,2801,253
19711,2801,296
19712,2801,136
19713,2801,137
19714,2801,182
19715,2801,13
19716,2801,292
19717,2801,66
19718,2802,145
19719,2802,80
19720,2802,134
19721,2802,14
19722,2802,287
19723,2802,59
19724,2802,2
19725,2802,211
19726,2802,79
19727,2802,289
19728,2803,130
19729,2803,148
19730,2803,96
19731,2803,49
19732,2803,97
19733,2803,262
19734,2803,95
19735,2803,268
19736,2803,227
19737,2803,284
19738,2804,264
19739,2804,47
19740,2804,146
19741,2804,238
19742,2804,266
19743,2804,149
19744,2804,1
19745,2804,287
19746,2805,203
19747,2805,132
19748,2805,151
19749,2805,228
19750,2805,277
19751,2805,49
19752,2806,146
19753,2806,213
19754,2806,174
19755,2806,85
19756,2806,94
19757,2806,157
19758,2806,142
19759,2807,232
19760,2807,39
19761,2807,159
19762,2807,124
19763,2807,296
19764,2807,49
19765,2808,60
19766,2808,109
19767,2808,252
19768,2808,217
19769,2808,142
19770,2808,127
19771,2808,71
19772,2808,111
19773,2808,3
19774,2808,219
19775,2809,190
19776,2809,45
19777,2809,21
19778,2809,33
19779,2809,42
19780,2809,39
19781,2809,171
19782,2809,216
19783,2809,97
19784,2809,204
19785,2810,125
19786,2810,213
19787,2810,1
19788,2810,13
19789,2810,67
19790,2810,239
19791,2810,171
19792,2810,41
19793,2810,110
19794,2810,238
19795,2811,122
19796,2811,211
19797,2811,71
19798,2811,126
19799,2811,233
19800,2811,245
19801,2811,127
19802,2812,192
19803,2812,72
19804,2812,79
19805,2812,28
19806,2812,180
19807,2812,130
19808,2812,129
19809,2813,125
19810,2813,34
19811,2813,293
19812,2813,177
19813,2813,74
19814,2813,135
19815,2814,11
19816,2814,100
19817,2814,109
19818,2814,52
19819,2814,241
19820,2814,79
19821,2814,81
19822,2814,253
19823,2814,80
19824,2814,26
19825,2815,61
19826,2815,222
19827,2815,101
19828,2815,246
19829,2815,255
19830,2815,153
19831,2815,278
19832,2815,113
19833,2816,134
19834,2816,204
19835,2816,209
19836,2816,58
19837,2816,263
19838,2816,124
19839,2816,253
19840,2816,251
19841,2817,292
19842,2817,152
19843,2817,170
19844,2817,273
19845,2817,215
19846,2817,68
19847,2817,101
19848,2817,278
19849,2818,51
19850,2818,182
19851,2818,222
19852,2818,203
19853,2818,177
19854,2818,108
19855,2819,27
19856,2819,108
19857,2819,31
19858,2819,88
19859,2819,112
19860,2819,266
19861,2819,125
19862,2819,106
19863,2819,144
19864,2820,212
19865,2820,247
19866,2820,19
19867,2820,229
19868,2820,191
19869,2820,269
19870,2820,147
19871,2820,110
19872,2820,193
19873,2821,228
19874,2821,36
19875,2821,290
19876,2821,257
19877,2821,55
19878,2821,165
19879,2821,107
19880,2821,85
19881,2821,261
19882,2821,213
19883,2822,19
19884,2822,197
19885,2822,285
19886,2822,164
19887,2822,199
19888,2822,151
19889,2822,8
19890,2822,130
19891,2822,261
19892,2822,185
19893,2823,198
19894,2823,241
19895,2823,297
19896,2823,68
19897,2823,288
19898,2823,96
19899,2823,138
19900,2823,162
19901,2823,134
19902,2823,114
19903,2824,12
19904,2824,134
19905,2824,76
19906,2824,180
19907,2824,55
19908,2824,32
19909,2824,254
19910,2824,33
19911,2824,196
19912,2825,276
19913,2825,188
19914,2825,83
19915,2825,151
19916,2825,203
19917,2825,246
19918,2826,147
19919,2826,264
19920,2826,76
19921,2826,212
19922,2826,156
19923,2826,125
19924,2827,272
19925,2827,24
19926,2827,169
19927,2827,27
19928,2827,246
19929,2827,92
19930,2828,2
19931,2828,220
19932,2828,81
19933,2828,101
19934,2828,234
19935,2828,57
19936,2829,276
19937,2829,151
19938,2829,87
19939,2829,167
19940,2829,150
19941,2829,3
19942,2829,188
19943,2830,115
19944,2830,61
19945,2830,222
19946,2830,188
19947,2830,191
19948,2830,25
19949,2830,86
19950,2830,150
19951,2831,289
19952,2831,259
19953,2831,294
19954,2831,285
19955,2831,13
19956,2831,247
19957,2831,154
19958,2831,276
19959,2832,129
19960,2832,70
19961,2832,207
19962,2832,54
19963,2832,189
19964,2832,89
19965,2832,161
19966,2832,74
19967,2832,236
19968,2832,277
19969,2833,148
19970,2833,15
19971,2833,16
19972,2833,92
19973,2833,45
19974,2833,210
19975,2833,89
19976,2833,109
19977,2834,29
19978,2834,36
19979,2834,184
19980,2834,101
19981,2834,11
19982,2834,18
19983,2834,265
19984,2834,293
19985,2834,200
19986,2835,128
19987,2835,273
19988,2835,42
19989,2835,64
19990,2835,97
19991,2835,171
19992,2836,148
19993,2836,223
19994,2836,193
19995,2836,20
19996,2836,299
19997,2836,203
19998,2837,229
19999,2837,286
20000,2837,140
20001,2837,132
20002,2837,43
20003,2837,141
20004,2837,189
20005,2837,76
20006,2837,107
20007,2837,242
20008,2838,103
20009,2838,256
20010,2838,26
20011,2838,263
20012,2838,159
20013,2838,229
20014,2839,134
20015,2839,163
20016,2839,160
20017,2839,87
20018,2839,124
20019,2839,250
20020,2839,119
20021,2840,175
20022,2840,27
20023,2840,19
20024,2840,210
20025,2840,105
20026,2840,58
20027,2840,18
20028,2841,254
20029,2841,277
20030,2841,114
20031,2841,152
20032,2841,181
20033,2841,227
20034,2841,240
20035,2841,161
20036,2841,134
20037,2841,111
20038,2842,271
20039,2842,277
20040,2842,113
20041,2842,83
20042,2842,67
20043,2842,248
20044,2842,182
20045,2842,27
20046,2842,3
20047,2843,121
20048,2843,207
20049,2843,250
20050,2843,37
20051,2843,113
20052,2843,136
20053,2843,110
20054,2843,223
20055,2843,151
20056,2843,290
20057,2844,256
20058,2844,201
20059,2844,173
20060,2844,198
20061,2844,92
20062,2844,236
20063,2844,53
20064,2844,95
20065,2844,139
20066,2845,295
20067,2845,166
20068,2845,186
20069,2845,64
20070,2845,7
20071,2845,144
20072,2846,189
20073,2846,185
20074,2846,71
20075,2846,143
20076,2846,236
20077,2846,194
20078,2846,167
20079,2846,294
20080,2846,263
20081,2847,201
20082,2847,35
20083,2847,179
20084,2847,255
20085,2847,246
20086,2847,228
20087,2847,153
20088,2847,294
20089,2847,171
20090,2848,65
20091,2848,51
20092,2848,215
20093,2848,255
20094,2848,151
20095,2848,186
20096,2848,177
20097,2849,30
20098,2849,88
20099,2849,202
20100,2849,173
20101,2849,189
20102,2849,298
20103,2850,150
20104,2850,113
20105,2850,209
20106,2850,66
20107,2850,73
20108,2850,147
20109,2850,277
20110,2850,248
20111,2850,222
20112,2851,171
20113,2851,192
20114,2851,190
20115,2851,29
20116,2851,250
20117,2851,24
20118,2851,196
20119,2851,81
20120,2852,238
20121,2852,133
20122,2852,100
20123,2852,15
20124,2852,29
20125,2852,102
20126,2853,278
20127,2853,222
20128,2853,277
20129,2853,209
20130,2853,134
20131,2853,140
20132,2854,257
20133,2854,155
20134,2854,196
20135,2854,130
20136,2854,275
20137,2854,63
20138,2854,256
20139,2854,112
20140,2854,223
20141,2854,280
20142,2855,228
20143,2855,15
20144,2855,19
20145,2855,20
20146,2855,264
20147,2855,2
20148,2855,285
20149,2855,161
20150,2855,288
20151,2856,31
20152,2856,192
20153,2856,207
20154,2856,252
20155,2856,19
20156,2856,152
20157,2856,95
20158,2856,257
20159,2856,238
20160,2857,271
20161,2857,19
20162,2857,66
20163,2857,161
20164,2857,188
20165,2857,286
20166,2857,70
20167,2857,270
20168,2857,236
20169,2858,2
20170,2858,281
20171,2858,297
20172,2858,114
20173,2858,188
20174,2858,249
20175,2859,204
20176,2859,85
20177,2859,230
20178,2859,281
20179,2859,226
20180,2859,5
20181,2859,254
20182,2859,182
20183,2859,131
20184,2860,94
20185,2860,87
20186,2860,251
20187,2860,150
20188,2860,266
20189,2860,189
20190,2860,97
20191,2860,56
20192,2861,260
20193,2861,178
20194,2861,187
20195,2861,49
20196,2861,218
20197,2861,108
20198,2862,284
20199,2862,159
20200,2862,158
20201,2862,228
20202,2862,231
20203,2862,91
20204,2863,186
20205,2863,148
20206,2863,62
20207,2863,141
20208,2863,195
20209,2863,33
20210,2863,79
20211,2863,67
20212,2863,108
20213,2863,221
20214,2864,184
20215,2864,41
20216,2864,251
20217,2864,154
20218,2864,23
20219,2864,114
20220,2864,57
20221,2865,184
20222,2865,18
20223,2865,209
20224,2865,129
20225,2865,282
20226,2865,150
20227,2865,118
20228,2865,216
20229,2865,133
20230,2865,274
20231,2866,294
20232,2866,33
20233,2866,241
20234,2866,81
20235,2866,24
20236,2866,147
20237,2867,271
20238,2867,39
20239,2867,194
20240,2867,139
20241,2867,149
20242,2867,264
20243,2868,204
20244,2868,211
20245,2868,269
20246,2868,124
20247,2868,242
20248,2868,57
20249,2868,6
20250,2868,14
20251,2869,272
20252,2869,116
20253,2869,267
20254,2869,124
20255,2869,84
20256,2869,173
20257,2869,244
20258,2869,178
20259,2870,265
20260,2870,268
20261,2870,74
20262,2870,227
20263,2870,162
20264,2870,217
20265,2870,15
20266,2870,219
20267,2870,234
20268,2871,81
20269,2871,127
20270,2871,112
20271,2871,174
20272,2871,158
20273,2871,98
20274,2871,268
20275,2872,275
20276,2872,284
20277,2872,43
20278,2872,21
20279,2872,293
20280,2872,81
20281,2872,158
20282,2873,258
20283,2873,164
20284,2873,115
20285,2873,66
20286,2873,105
20287,2873,81
20288,2873,71
20289,2874,9
20290,2874,75
20291,2874,178
20292,2874,268
20293,2874,102
20294,2874,100
20295,2874,281
20296,2874,142
20297,2874,156
20298,2874,59
20299,2875,203
20300,2875,27
20301,2875,236
20302,2875,10
20303,2875,103
20304,2875,59
20305,2875,104
20306,2875,148
20307,2876,174
20308,2876,189
20309,2876,209
20310,2876,31
20311,2876,30
20312,2876,207
20313,2876,300
20314,2877,76
20315,2877,102
20316,2877,53
20317,2877,107
20318,2877,290
20319,2877,169
20320,2877,3
20321,2877,175
20322,2878,66
20323,2878,300
20324,2878,131
20325,2878,59
20326,2878,127
20327,2878,263
20328,2878,25
20329,2879,70
20330,2879,203
20331,2879,111
20332,2879,119
20333,2879,199
20334,2879,31
20335,2880,50
20336,2880,170
20337,2880,208
20338,2880,205
20339,2880,58
20340,2880,25
20341,2880,132
20342,2880,110
20343,2880,167
20344,2880,262
20345,2881,42
20346,2881,12
20347,2881,230
20348,2881,248
20349,2881,123
20350,2881,243
20351,2882,97
20352,2882,228
20353,2882,236
20354,2882,152
20355,2882,277
20356,2882,17
20357,2883,46
20358,2883,260
20359,2883,295
20360,2883,181
20361,2883,111
20362,2883,25
20363,2883,104
20364,2883,134
20365,2884,69
20366,2884,221
20367,2884,222
20368,2884,300
20369,2884,11
20370,2884,5
20371,2884,120
20372,2884,15
20373,2884,7
20374,2884,114
20375,2885,32
20376,2885,34
20377,2885,258
20378,2885,262
20379,2885,221
20380,2885,252
20381,2885,181
20382,2885,215
20383,2886,29
20384,2886,157
20385,2886,212
20386,2886,270
20387,2886,4
20388,2886,158
20389,2886,48
20390,2886,93
20391,2886,64
20392,2886,6
20393,2887,28
20394,2887,4
20395,2887,43
20396,2887,196
20397,2887,96
20398,2887,245
20399,2887,226
20400,2887,294
20401,2887,260
20402,2887,21
20403,2888,142
20404,2888,72
20405,2888,64
20406,2888,140
20407,2888,260
20408,2888,167
20409,2889,257
20410,2889,274
20411,2889,202
20412,2889,248
20413,2889,43
20414,2889,98
20415,2890,61
20416,2890,184
20417,2890,122
20418,2890,35
20419,2890,139
20420,2890,171
20421,2891,41
20422,2891,255
20423,2891,258
20424,2891,233
20425,2891,20
20426,2891,134
20427,2891,133
20428,2891,35
20429,2891,237
20430,2892,270
20431,2892,5
20432,2892,42
20433,2892,210
20434,2892,216
20435,2892,148
20436,2892,76
20437,2892,121
20438,2893,251
20439,2893,98
20440,2893,219
20441,2893,44
20442,2893,267
20443,2893,254
20444,2893,232
20445,2894,271
20446,2894,280
20447,2894,171
20448,2894,103
20449,2894,161
20450,2894,196
20451,2894,153
20452,2894,169
20453,2895,187
20454,2895,290
20455,2895,104
20456,2895,4
20457,2895,33
20458,2895,156
20459,2895,146
20460,2895,13
20461,2895,289
20462,2895,149
20463,2896,41
20464,2896,57
20465,2896,268
20466,2896,111
20467,2896,33
20468,2896,67
20469,2896,24
20470,2896,93
20471,2896,110
20472,2897,207
20473,2897,127
20474,2897,18
20475,2897,5
20476,2897,23
20477,2897,28
20478,2897,102
20479,2897,111
20480,2897,231
20481,2898,144
20482,2898,44
20483,2898,248
20484,2898,119
20485,2898,46
20486,2898,54
20487,2898,280
20488,2898,137
20489,2899,202
20490,2899,109
20491,2899,103
20492,2899,149
20493,2899,246
20494,2899,163
20495,2899,47
20496,2900,86
20497,2900,258
20498,2900,70
20499,2900,29
20500,2900,182
20501,2900,172
20502,2901,97
20503,2901,184
20504,2901,7
20505,2901,121
20506,2901,200
20507,2901,61
20508,2901,287
20509,2901,195
20510,2901,21
20511,2902,58
20512,2902,204
20513,2902,263
20514,2902,253
20515,2902,279
20516,2902,69
20517,2902,51
20518,2902,124
20519,2903,203
20520,2903,258
20521,2903,142
20522,2903,37
20523,2903,28
20524,2903,35
20525,2904,211
20526,2904,214
20527,2904,248
20528,2904,287
20529,2904,72
20530,2904,55
20531,2905,107
20532,2905,158
20533,2905,165
20534,2905,118
20535,2905,9
20536,2905,200
20537,2905,174
20538,2905,13
20539,2905,208
20540,2905,73
20541,2906,33
20542,2906,184
20543,2906,36
20544,2906,187
20545,2906,133
20546,2906,150
20547,2907,35
20548,2907,196
20549,2907,111
20550,2907,200
20551,2907,295
20552,2907,212
20553,2908,213
20554,2908,110
20555,2908,107
20556,2908,165
20557,2908,66
20558,2908,83
20559,2908,223
20560,2908,231
20561,2908,47
20562,2908,255
20563,2909,294
20564,2909,260
20565,2909,278
20566,2909,163
20567,2909,28
20568,2909,33
20569,2909,245
20570,2910,202
20571,2910,96
20572,2910,167
20573,2910,233
20574,2910,295
20575,2910,261
20576,2911,98
20577,2911,256
20578,2911,202
20579,2911,92
20580,2911,105
20581,2911,267
20582,2911,56
20583,2912,101
20584,2912,297
20585,2912,260
20586,2912,230
20587,2912,7
20588,2912,45
20589,2912,245
20590,2912,122
20591,2912,160
20592,2912,60
20593,2913,60
20594,2913,111
20595,2913,159
20596,2913,18
20597,2913,209
20598,2913,143
20599,2913,241
20600,2914,177
20601,2914,237
20602,2914,132
20603,2914,12
20604,2914,86
20605,2914,1
20606,2914,274
20607,2914,176
20608,2915,144
20609,2915,126
20610,2915,43
20611,2915,189
20612,2915,122
20613,2915,148
20614,2915,287
20615,2915,176
20616,2915,8
20617,2915,279
20618,2916,173
20619,2916,218
20620,2916,293
20621,2916,7
20622,2916,157
20623,2916,161
20624,2916,91
20625,2916,130
20626,2916,34
20627,2916,296
20628,2917,230
20629,2917,188
20630,2917,30
20631,2917,206
20632,2917,132
20633,2917,1
20634,2917,7
20635,2917,153
20636,2918,168
20637,2918,97
20638,2918,19
20639,2918,200
20640,2918,36
20641,2918,23
20642,2919,112
20643,2919,255
20644,2919,192
20645,2919,198
20646,2919,218
20647,2919,228
20648,2919,74
20649,2919,294
20650,2919,297
20651,2920,241
20652,2920,174
20653,2920,262
20654,2920,52
20655,2920,278
20656,2920,125
20657,2920,31
20658,2920,204
20659,2920,160
20660,2921,10
20661,2921,35
20662,2921,5
20663,2921,50
20664,2921,79
20665,2921,71
20666,2922,39
20667,2922,241
20668,2922,140
20669,2922,17
20670,2922,22
20671,2922,199
20672,2922,295
20673,2922,257
20674,2922,38
20675,2923,229
20676,2923,76
20677,2923,151
20678,2923,184
20679,2923,214
20680,2923,30
20681,2923,286
20682,2923,64
20683,2924,74
20684,2924,125
20685,2924,12
20686,2924,33
20687,2924,10
20688,2924,81
20689,2925,103
20690,2925,192
20691,2925,223
20692,2925,147
20693,2925,123
20694,2925,180
20695,2925,277
20696,2926,223
20697,2926,239
20698,2926,177
20699,2926,164
20700,2926,283
20701,2926,52
20702,2926,220
20703,2927,191
20704,2927,281
20705,2927,236
20706,2927,212
20707,2927,25
20708,2927,163
20709,2927,3
20710,2927,51
20711,2928,16
20712,2928,66
20713,2928,59
20714,2928,120
20715,2928,80
20716,2928,147
20717,2928,220
20718,2928,157
20719,2928,273
20720,2928,61
20721,2929,185
20722,2929,298
20723,2929,29
20724,2929,168
20725,2929,290
20726,2929,297
20727,2930,295
20728,2930,33
20729,2930,194
20730,2930,219
20731,2930,195
20732,2930,49
20733,2931,93
20734,2931,255
20735,2931,113
20736,2931,269
20737,2931,196
