frequencia_id,matricula_id,data_aula,status
28713,5743,2025-08-27,Presente
28714,5743,2025-08-20,Presente
28715,5743,2025-08-13,Presente
28716,5744,2025-09-10,Presente
28717,5744,2025-09-03,Presente
28718,5744,2025-08-27,Presente
28719,5744,2025-08-20,Presente
28720,5744,2025-08-13,Presente
28721,5745,2025-09-10,Presente
28722,5745,2025-09-03,Presente
28723,5745,2025-08-27,Presente
28724,5745,2025-08-20,Presente
28725,5745,2025-08-13,Presente
28726,5746,2025-09-10,Presente
28727,5746,2025-09-03,Presente
28728,5746,2025-08-27,Falta
28729,5746,2025-08-20,Presente
28730,5746,2025-08-13,Presente
28731,5747,2025-09-10,Presente
28732,5747,2025-09-03,Presente
28733,5747,2025-08-27,Presente
28734,5747,2025-08-20,Presente
28735,5747,2025-08-13,Falta
28736,5748,2025-09-10,Presente
28737,5748,2025-09-03,Presente
28738,5748,2025-08-27,Presente
28739,5748,2025-08-20,Presente
28740,5748,2025-08-13,Presente
28741,5749,2025-09-10,Falta
28742,5749,2025-09-03,Presente
28743,5749,2025-08-27,Presente
28744,5749,2025-08-20,Presente
28745,5749,2025-08-13,Presente
28746,5750,2025-09-10,Presente
28747,5750,2025-09-03,Presente
28748,5750,2025-08-27,Presente
28749,5750,2025-08-20,Presente
28750,5750,2025-08-13,Presente
28751,5751,2025-09-10,Presente
28752,5751,2025-09-03,Presente
28753,5751,2025-08-27,Presente
28754,5751,2025-08-20,Presente
28755,5751,2025-08-13,Falta
28756,5752,2025-09-10,Presente
28757,5752,2025-09-03,Presente
28758,5752,2025-08-27,Presente
28759,5752,2025-08-20,Presente
28760,5752,2025-08-13,Falta
28761,5753,2025-09-10,Presente
28762,5753,2025-09-03,Presente
28763,5753,2025-08-27,Presente
28764,5753,2025-08-20,Falta
28765,5753,2025-08-13,Presente
28766,5754,2025-09-10,Presente
28767,5754,2025-09-03,Presente
28768,5754,2025-08-27,Presente
28769,5754,2025-08-20,Falta
28770,5754,2025-08-13,Presente
28771,5755,2025-09-10,Falta
28772,5755,2025-09-03,Presente
28773,5755,2025-08-27,Presente
28774,5755,2025-08-20,Presente
28775,5755,2025-08-13,Presente
28776,5756,2025-09-10,Presente
28777,5756,2025-09-03,Falta
28778,5756,2025-08-27,Presente
28779,5756,2025-08-20,Presente
28780,5756,2025-08-13,Presente
28781,5757,2025-09-10,Presente
28782,5757,2025-09-03,Presente
28783,5757,2025-08-27,Presente
28784,5757,2025-08-20,Presente
28785,5757,2025-08-13,Presente
28786,5758,2025-09-10,Presente
28787,5758,2025-09-03,Presente
28788,5758,2025-08-27,Presente
28789,5758,2025-08-20,Presente
28790,5758,2025-08-13,Falta
28791,5759,2025-09-10,Presente
28792,5759,2025-09-03,Presente
28793,5759,2025-08-27,Falta
28794,5759,2025-08-20,Presente
28795,5759,2025-08-13,Presente
28796,5760,2025-09-10,Presente
28797,5760,2025-09-03,Presente
28798,5760,2025-08-27,Presente
28799,5760,2025-08-20,Presente
28800,5760,2025-08-13,Presente
28801,5761,2025-09-10,Falta
28802,5761,2025-09-03,Presente
28803,5761,2025-08-27,Presente
28804,5761,2025-08-20,Presente
28805,5761,2025-08-13,Presente
28806,5762,2025-09-10,Presente
28807,5762,2025-09-03,Presente
28808,5762,2025-08-27,Presente
28809,5762,2025-08-20,Presente
28810,5762,2025-08-13,Presente
28811,5763,2025-09-10,Presente
28812,5763,2025-09-03,Falta
28813,5763,2025-08-27,Presente
28814,5763,2025-08-20,Presente
28815,5763,2025-08-13,Presente
28816,5764,2025-09-10,Falta
28817,5764,2025-09-03,Presente
28818,5764,2025-08-27,Presente
28819,5764,2025-08-20,Presente
28820,5764,2025-08-13,Presente
28821,5765,2025-09-10,Falta
28822,5765,2025-09-03,Presente
28823,5765,2025-08-27,Presente
28824,5765,2025-08-20,Presente
28825,5765,2025-08-13,Presente
28826,5766,2025-09-10,Presente
28827,5766,2025-09-03,Presente
28828,5766,2025-08-27,Presente
28829,5766,2025-08-20,Presente
28830,5766,2025-08-13,Presente
28831,5767,2025-09-10,Presente
28832,5767,2025-09-03,Falta
28833,5767,2025-08-27,Presente
28834,5767,2025-08-20,Presente
28835,5767,2025-08-13,Presente
28836,5768,2025-09-10,Presente
28837,5768,2025-09-03,Presente
28838,5768,2025-08-27,Presente
28839,5768,2025-08-20,Presente
28840,5768,2025-08-13,Presente
28841,5769,2025-09-10,Presente
28842,5769,2025-09-03,Presente
28843,5769,2025-08-27,Presente
28844,5769,2025-08-20,Presente
28845,5769,2025-08-13,Presente
28846,5770,2025-09-10,Presente
28847,5770,2025-09-03,Presente
28848,5770,2025-08-27,Presente
28849,5770,2025-08-20,Presente
28850,5770,2025-08-13,Presente
28851,5771,2025-09-10,Presente
28852,5771,2025-09-03,Presente
28853,5771,2025-08-27,Presente
28854,5771,2025-08-20,Presente
28855,5771,2025-08-13,Presente
28856,5772,2025-09-10,Presente
28857,5772,2025-09-03,Presente
28858,5772,2025-08-27,Presente
28859,5772,2025-08-20,Presente
28860,5772,2025-08-13,Presente
28861,5773,2025-09-10,Presente
28862,5773,2025-09-03,Presente
28863,5773,2025-08-27,Presente
28864,5773,2025-08-20,Presente
28865,5773,2025-08-13,Falta
28866,5774,2025-09-10,Presente
28867,5774,2025-09-03,Presente
28868,5774,2025-08-27,Presente
28869,5774,2025-08-20,Presente
28870,5774,2025-08-13,Presente
28871,5775,2025-09-10,Presente
28872,5775,2025-09-03,Presente
28873,5775,2025-08-27,Presente
28874,5775,2025-08-20,Presente
28875,5775,2025-08-13,Presente
28876,5776,2025-09-10,Presente
28877,5776,2025-09-03,Presente
28878,5776,2025-08-27,Falta
28879,5776,2025-08-20,Presente
28880,5776,2025-08-13,Falta
28881,5777,2025-09-10,Presente
28882,5777,2025-09-03,Falta
28883,5777,2025-08-27,Presente
28884,5777,2025-08-20,Presente
28885,5777,2025-08-13,Presente
28886,5778,2025-09-10,Presente
28887,5778,2025-09-03,Presente
28888,5778,2025-08-27,Presente
28889,5778,2025-08-20,Presente
28890,5778,2025-08-13,Presente
28891,5779,2025-09-10,Presente
28892,5779,2025-09-03,Presente
28893,5779,2025-08-27,Presente
28894,5779,2025-08-20,Presente
28895,5779,2025-08-13,Presente
28896,5780,2025-09-10,Presente
28897,5780,2025-09-03,Presente
28898,5780,2025-08-27,Presente
28899,5780,2025-08-20,Presente
28900,5780,2025-08-13,Presente
28901,5781,2025-09-10,Presente
28902,5781,2025-09-03,Presente
28903,5781,2025-08-27,Presente
28904,5781,2025-08-20,Presente
28905,5781,2025-08-13,Presente
28906,5782,2025-09-10,Presente
28907,5782,2025-09-03,Presente
28908,5782,2025-08-27,Presente
28909,5782,2025-08-20,Presente
28910,5782,2025-08-13,Presente
28911,5783,2025-09-10,Presente
28912,5783,2025-09-03,Presente
28913,5783,2025-08-27,Presente
28914,5783,2025-08-20,Presente
28915,5783,2025-08-13,Presente
28916,5784,2025-09-10,Presente
28917,5784,2025-09-03,Presente
28918,5784,2025-08-27,Presente
28919,5784,2025-08-20,Presente
28920,5784,2025-08-13,Presente
28921,5785,2025-09-10,Presente
28922,5785,2025-09-03,Presente
28923,5785,2025-08-27,Falta
28924,5785,2025-08-20,Presente
28925,5785,2025-08-13,Presente
28926,5786,2025-09-10,Presente
28927,5786,2025-09-03,Falta
28928,5786,2025-08-27,Presente
28929,5786,2025-08-20,Presente
28930,5786,2025-08-13,Presente
28931,5787,2025-09-10,Presente
28932,5787,2025-09-03,Falta
28933,5787,2025-08-27,Presente
28934,5787,2025-08-20,Presente
28935,5787,2025-08-13,Presente
28936,5788,2025-09-10,Presente
28937,5788,2025-09-03,Presente
28938,5788,2025-08-27,Falta
28939,5788,2025-08-20,Presente
28940,5788,2025-08-13,Presente
28941,5789,2025-09-10,Presente
28942,5789,2025-09-03,Presente
28943,5789,2025-08-27,Presente
28944,5789,2025-08-20,Presente
28945,5789,2025-08-13,Presente
28946,5790,2025-09-10,Presente
28947,5790,2025-09-03,Presente
28948,5790,2025-08-27,Presente
28949,5790,2025-08-20,Presente
28950,5790,2025-08-13,Presente
28951,5791,2025-09-10,Presente
28952,5791,2025-09-03,Presente
28953,5791,2025-08-27,Presente
28954,5791,2025-08-20,Presente
28955,5791,2025-08-13,Presente
28956,5792,2025-09-10,Presente
28957,5792,2025-09-03,Presente
28958,5792,2025-08-27,Falta
28959,5792,2025-08-20,Presente
28960,5792,2025-08-13,Presente
28961,5793,2025-09-10,Presente
28962,5793,2025-09-03,Presente
28963,5793,2025-08-27,Falta
28964,5793,2025-08-20,Presente
28965,5793,2025-08-13,Presente
28966,5794,2025-09-10,Presente
28967,5794,2025-09-03,Presente
28968,5794,2025-08-27,Presente
28969,5794,2025-08-20,Presente
28970,5794,2025-08-13,Presente
28971,5795,2025-09-10,Presente
28972,5795,2025-09-03,Presente
28973,5795,2025-08-27,Presente
28974,5795,2025-08-20,Presente
28975,5795,2025-08-13,Presente
28976,5796,2025-09-10,Presente
28977,5796,2025-09-03,Presente
28978,5796,2025-08-27,Presente
28979,5796,2025-08-20,Presente
28980,5796,2025-08-13,Presente
28981,5797,2025-09-10,Presente
28982,5797,2025-09-03,Presente
28983,5797,2025-08-27,Presente
28984,5797,2025-08-20,Presente
28985,5797,2025-08-13,Presente
28986,5798,2025-09-10,Presente
28987,5798,2025-09-03,Presente
28988,5798,2025-08-27,Presente
28989,5798,2025-08-20,Presente
28990,5798,2025-08-13,Presente
28991,5799,2025-09-10,Presente
28992,5799,2025-09-03,Presente
28993,5799,2025-08-27,Presente
28994,5799,2025-08-20,Presente
28995,5799,2025-08-13,Presente
28996,5800,2025-09-10,Presente
28997,5800,2025-09-03,Presente
28998,5800,2025-08-27,Presente
28999,5800,2025-08-20,Presente
29000,5800,2025-08-13,Presente
29001,5801,2025-09-10,Presente
29002,5801,2025-09-03,Presente
29003,5801,2025-08-27,Presente
29004,5801,2025-08-20,Presente
29005,5801,2025-08-13,Presente
29006,5802,2025-09-10,Presente
29007,5802,2025-09-03,Presente
29008,5802,2025-08-27,Falta
29009,5802,2025-08-20,Presente
29010,5802,2025-08-13,Presente
29011,5803,2025-09-10,Presente
29012,5803,2025-09-03,Presente
29013,5803,2025-08-27,Presente
29014,5803,2025-08-20,Presente
29015,5803,2025-08-13,Presente
29016,5804,2025-09-10,Presente
29017,5804,2025-09-03,Presente
29018,5804,2025-08-27,Presente
29019,5804,2025-08-20,Presente
29020,5804,2025-08-13,Presente
29021,5805,2025-09-10,Presente
29022,5805,2025-09-03,Presente
29023,5805,2025-08-27,Presente
29024,5805,2025-08-20,Presente
29025,5805,2025-08-13,Presente
29026,5806,2025-09-10,Presente
29027,5806,2025-09-03,Presente
29028,5806,2025-08-27,Falta
29029,5806,2025-08-20,Presente
29030,5806,2025-08-13,Presente
29031,5807,2025-09-10,Presente
29032,5807,2025-09-03,Presente
29033,5807,2025-08-27,Presente
29034,5807,2025-08-20,Presente
29035,5807,2025-08-13,Falta
29036,5808,2025-09-10,Presente
29037,5808,2025-09-03,Presente
29038,5808,2025-08-27,Presente
29039,5808,2025-08-20,Presente
29040,5808,2025-08-13,Presente
29041,5809,2025-09-10,Presente
29042,5809,2025-09-03,Presente
29043,5809,2025-08-27,Presente
29044,5809,2025-08-20,Presente
29045,5809,2025-08-13,Presente
29046,5810,2025-09-10,Presente
29047,5810,2025-09-03,Presente
29048,5810,2025-08-27,Presente
29049,5810,2025-08-20,Presente
29050,5810,2025-08-13,Presente
29051,5811,2025-09-10,Presente
29052,5811,2025-09-03,Presente
29053,5811,2025-08-27,Falta
29054,5811,2025-08-20,Presente
29055,5811,2025-08-13,Presente
29056,5812,2025-09-10,Presente
29057,5812,2025-09-03,Presente
29058,5812,2025-08-27,Presente
29059,5812,2025-08-20,Presente
29060,5812,2025-08-13,Presente
29061,5813,2025-09-10,Presente
29062,5813,2025-09-03,Presente
29063,5813,2025-08-27,Falta
29064,5813,2025-08-20,Presente
29065,5813,2025-08-13,Presente
29066,5814,2025-09-10,Presente
29067,5814,2025-09-03,Presente
29068,5814,2025-08-27,Presente
29069,5814,2025-08-20,Presente
29070,5814,2025-08-13,Falta
29071,5815,2025-09-10,Presente
29072,5815,2025-09-03,Presente
29073,5815,2025-08-27,Presente
29074,5815,2025-08-20,Presente
29075,5815,2025-08-13,Presente
29076,5816,2025-09-10,Presente
29077,5816,2025-09-03,Presente
29078,5816,2025-08-27,Presente
29079,5816,2025-08-20,Presente
29080,5816,2025-08-13,Presente
29081,5817,2025-09-10,Presente
29082,5817,2025-09-03,Presente
29083,5817,2025-08-27,Presente
29084,5817,2025-08-20,Presente
29085,5817,2025-08-13,Presente
29086,5818,2025-09-10,Presente
29087,5818,2025-09-03,Presente
29088,5818,2025-08-27,Presente
29089,5818,2025-08-20,Presente
29090,5818,2025-08-13,Presente
29091,5819,2025-09-10,Presente
29092,5819,2025-09-03,Presente
29093,5819,2025-08-27,Presente
29094,5819,2025-08-20,Presente
29095,5819,2025-08-13,Presente
29096,5820,2025-09-10,Presente
29097,5820,2025-09-03,Presente
29098,5820,2025-08-27,Presente
29099,5820,2025-08-20,Presente
29100,5820,2025-08-13,Presente
29101,5821,2025-09-10,Presente
29102,5821,2025-09-03,Falta
29103,5821,2025-08-27,Presente
29104,5821,2025-08-20,Presente
29105,5821,2025-08-13,Presente
29106,5822,2025-09-10,Presente
29107,5822,2025-09-03,Presente
29108,5822,2025-08-27,Presente
29109,5822,2025-08-20,Presente
29110,5822,2025-08-13,Presente
29111,5823,2025-09-10,Presente
29112,5823,2025-09-03,Presente
29113,5823,2025-08-27,Presente
29114,5823,2025-08-20,Presente
29115,5823,2025-08-13,Presente
29116,5824,2025-09-10,Presente
29117,5824,2025-09-03,Falta
29118,5824,2025-08-27,Falta
29119,5824,2025-08-20,Presente
29120,5824,2025-08-13,Presente
29121,5825,2025-09-10,Presente
29122,5825,2025-09-03,Presente
29123,5825,2025-08-27,Presente
29124,5825,2025-08-20,Presente
29125,5825,2025-08-13,Presente
29126,5826,2025-09-10,Presente
29127,5826,2025-09-03,Presente
29128,5826,2025-08-27,Presente
29129,5826,2025-08-20,Presente
29130,5826,2025-08-13,Presente
29131,5827,2025-09-10,Presente
29132,5827,2025-09-03,Presente
29133,5827,2025-08-27,Presente
29134,5827,2025-08-20,Presente
29135,5827,2025-08-13,Presente
29136,5828,2025-09-10,Presente
29137,5828,2025-09-03,Falta
29138,5828,2025-08-27,Presente
29139,5828,2025-08-20,Presente
29140,5828,2025-08-13,Falta
29141,5829,2025-09-10,Presente
29142,5829,2025-09-03,Presente
29143,5829,2025-08-27,Presente
29144,5829,2025-08-20,Presente
29145,5829,2025-08-13,Presente
29146,5830,2025-09-10,Presente
29147,5830,2025-09-03,Presente
29148,5830,2025-08-27,Presente
29149,5830,2025-08-20,Presente
29150,5830,2025-08-13,Presente
29151,5831,2025-09-10,Presente
29152,5831,2025-09-03,Presente
29153,5831,2025-08-27,Presente
29154,5831,2025-08-20,Presente
29155,5831,2025-08-13,Presente
29156,5832,2025-09-10,Presente
29157,5832,2025-09-03,Presente
29158,5832,2025-08-27,Presente
29159,5832,2025-08-20,Presente
29160,5832,2025-08-13,Presente
29161,5833,2025-09-10,Presente
29162,5833,2025-09-03,Presente
29163,5833,2025-08-27,Presente
29164,5833,2025-08-20,Presente
29165,5833,2025-08-13,Presente
29166,5834,2025-09-10,Presente
29167,5834,2025-09-03,Presente
29168,5834,2025-08-27,Presente
29169,5834,2025-08-20,Presente
29170,5834,2025-08-13,Presente
29171,5835,2025-09-10,Falta
29172,5835,2025-09-03,Presente
29173,5835,2025-08-27,Presente
29174,5835,2025-08-20,Presente
29175,5835,2025-08-13,Presente
29176,5836,2025-09-10,Presente
29177,5836,2025-09-03,Presente
29178,5836,2025-08-27,Presente
29179,5836,2025-08-20,Presente
29180,5836,2025-08-13,Presente
29181,5837,2025-09-10,Presente
29182,5837,2025-09-03,Presente
29183,5837,2025-08-27,Presente
29184,5837,2025-08-20,Presente
29185,5837,2025-08-13,Presente
29186,5838,2025-09-10,Presente
29187,5838,2025-09-03,Presente
29188,5838,2025-08-27,Presente
29189,5838,2025-08-20,Presente
29190,5838,2025-08-13,Presente
29191,5839,2025-09-10,Presente
29192,5839,2025-09-03,Presente
29193,5839,2025-08-27,Presente
29194,5839,2025-08-20,Presente
29195,5839,2025-08-13,Falta
29196,5840,2025-09-10,Presente
29197,5840,2025-09-03,Presente
29198,5840,2025-08-27,Falta
29199,5840,2025-08-20,Presente
29200,5840,2025-08-13,Presente
29201,5841,2025-09-10,Presente
29202,5841,2025-09-03,Presente
29203,5841,2025-08-27,Presente
29204,5841,2025-08-20,Presente
29205,5841,2025-08-13,Presente
29206,5842,2025-09-10,Presente
29207,5842,2025-09-03,Presente
29208,5842,2025-08-27,Presente
29209,5842,2025-08-20,Presente
29210,5842,2025-08-13,Presente
29211,5843,2025-09-10,Presente
29212,5843,2025-09-03,Falta
29213,5843,2025-08-27,Presente
29214,5843,2025-08-20,Falta
29215,5843,2025-08-13,Falta
29216,5844,2025-09-10,Presente
29217,5844,2025-09-03,Presente
29218,5844,2025-08-27,Presente
29219,5844,2025-08-20,Presente
29220,5844,2025-08-13,Presente
29221,5845,2025-09-10,Presente
29222,5845,2025-09-03,Presente
29223,5845,2025-08-27,Presente
29224,5845,2025-08-20,Presente
29225,5845,2025-08-13,Presente
29226,5846,2025-09-10,Presente
29227,5846,2025-09-03,Presente
29228,5846,2025-08-27,Presente
29229,5846,2025-08-20,Presente
29230,5846,2025-08-13,Presente
29231,5847,2025-09-10,Presente
29232,5847,2025-09-03,Presente
29233,5847,2025-08-27,Presente
29234,5847,2025-08-20,Presente
29235,5847,2025-08-13,Presente
29236,5848,2025-09-10,Presente
29237,5848,2025-09-03,Presente
29238,5848,2025-08-27,Presente
29239,5848,2025-08-20,Falta
29240,5848,2025-08-13,Falta
29241,5849,2025-09-10,Presente
29242,5849,2025-09-03,Presente
29243,5849,2025-08-27,Presente
29244,5849,2025-08-20,Presente
29245,5849,2025-08-13,Presente
29246,5850,2025-09-10,Presente
29247,5850,2025-09-03,Presente
29248,5850,2025-08-27,Presente
29249,5850,2025-08-20,Presente
29250,5850,2025-08-13,Presente
29251,5851,2025-09-10,Presente
29252,5851,2025-09-03,Presente
29253,5851,2025-08-27,Presente
29254,5851,2025-08-20,Presente
29255,5851,2025-08-13,Presente
29256,5852,2025-09-10,Presente
29257,5852,2025-09-03,Presente
29258,5852,2025-08-27,Presente
29259,5852,2025-08-20,Presente
29260,5852,2025-08-13,Presente
29261,5853,2025-09-10,Presente
29262,5853,2025-09-03,Presente
29263,5853,2025-08-27,Presente
29264,5853,2025-08-20,Presente
29265,5853,2025-08-13,Presente
29266,5854,2025-09-10,Presente
29267,5854,2025-09-03,Falta
29268,5854,2025-08-27,Presente
29269,5854,2025-08-20,Presente
29270,5854,2025-08-13,Presente
29271,5855,2025-09-10,Presente
29272,5855,2025-09-03,Presente
29273,5855,2025-08-27,Presente
29274,5855,2025-08-20,Presente
29275,5855,2025-08-13,Falta
29276,5856,2025-09-10,Presente
29277,5856,2025-09-03,Presente
29278,5856,2025-08-27,Presente
29279,5856,2025-08-20,Presente
29280,5856,2025-08-13,Falta
29281,5857,2025-09-10,Presente
29282,5857,2025-09-03,Presente
29283,5857,2025-08-27,Presente
29284,5857,2025-08-20,Presente
29285,5857,2025-08-13,Falta
29286,5858,2025-09-10,Presente
29287,5858,2025-09-03,Presente
29288,5858,2025-08-27,Presente
29289,5858,2025-08-20,Presente
29290,5858,2025-08-13,Presente
29291,5859,2025-09-10,Presente
29292,5859,2025-09-03,Presente
29293,5859,2025-08-27,Presente
29294,5859,2025-08-20,Presente
29295,5859,2025-08-13,Presente
29296,5860,2025-09-10,Presente
29297,5860,2025-09-03,Presente
29298,5860,2025-08-27,Presente
29299,5860,2025-08-20,Falta
29300,5860,2025-08-13,Presente
29301,5861,2025-09-10,Presente
29302,5861,2025-09-03,Presente
29303,5861,2025-08-27,Presente
29304,5861,2025-08-20,Presente
29305,5861,2025-08-13,Presente
29306,5862,2025-09-10,Presente
29307,5862,2025-09-03,Presente
29308,5862,2025-08-27,Presente
29309,5862,2025-08-20,Presente
29310,5862,2025-08-13,Presente
29311,5863,2025-09-10,Presente
29312,5863,2025-09-03,Presente
29313,5863,2025-08-27,Falta
29314,5863,2025-08-20,Presente
29315,5863,2025-08-13,Presente
29316,5864,2025-09-10,Presente
29317,5864,2025-09-03,Presente
29318,5864,2025-08-27,Presente
29319,5864,2025-08-20,Presente
29320,5864,2025-08-13,Presente
29321,5865,2025-09-10,Falta
29322,5865,2025-09-03,Presente
29323,5865,2025-08-27,Falta
29324,5865,2025-08-20,Presente
29325,5865,2025-08-13,Presente
29326,5866,2025-09-10,Presente
29327,5866,2025-09-03,Presente
29328,5866,2025-08-27,Falta
29329,5866,2025-08-20,Presente
29330,5866,2025-08-13,Falta
29331,5867,2025-09-10,Presente
29332,5867,2025-09-03,Presente
29333,5867,2025-08-27,Presente
29334,5867,2025-08-20,Presente
29335,5867,2025-08-13,Presente
29336,5868,2025-09-10,Presente
29337,5868,2025-09-03,Presente
29338,5868,2025-08-27,Presente
29339,5868,2025-08-20,Presente
29340,5868,2025-08-13,Presente
29341,5869,2025-09-10,Presente
29342,5869,2025-09-03,Presente
29343,5869,2025-08-27,Presente
29344,5869,2025-08-20,Presente
29345,5869,2025-08-13,Presente
29346,5870,2025-09-10,Presente
29347,5870,2025-09-03,Presente
29348,5870,2025-08-27,Presente
29349,5870,2025-08-20,Presente
29350,5870,2025-08-13,Presente
29351,5871,2025-09-10,Presente
29352,5871,2025-09-03,Presente
29353,5871,2025-08-27,Presente
29354,5871,2025-08-20,Presente
29355,5871,2025-08-13,Presente
29356,5872,2025-09-10,Presente
29357,5872,2025-09-03,Presente
29358,5872,2025-08-27,Presente
29359,5872,2025-08-20,Presente
29360,5872,2025-08-13,Presente
29361,5873,2025-09-10,Presente
29362,5873,2025-09-03,Presente
29363,5873,2025-08-27,Falta
29364,5873,2025-08-20,Falta
29365,5873,2025-08-13,Presente
29366,5874,2025-09-10,Presente
29367,5874,2025-09-03,Presente
29368,5874,2025-08-27,Presente
29369,5874,2025-08-20,Falta
29370,5874,2025-08-13,Presente
29371,5875,2025-09-10,Presente
29372,5875,2025-09-03,Presente
29373,5875,2025-08-27,Presente
29374,5875,2025-08-20,Falta
29375,5875,2025-08-13,Presente
29376,5876,2025-09-10,Presente
29377,5876,2025-09-03,Presente
29378,5876,2025-08-27,Presente
29379,5876,2025-08-20,Presente
29380,5876,2025-08-13,Presente
29381,5877,2025-09-10,Presente
29382,5877,2025-09-03,Presente
29383,5877,2025-08-27,Falta
29384,5877,2025-08-20,Presente
29385,5877,2025-08-13,Presente
29386,5878,2025-09-10,Presente
29387,5878,2025-09-03,Presente
29388,5878,2025-08-27,Presente
29389,5878,2025-08-20,Presente
29390,5878,2025-08-13,Presente
29391,5879,2025-09-10,Presente
29392,5879,2025-09-03,Falta
29393,5879,2025-08-27,Presente
29394,5879,2025-08-20,Presente
29395,5879,2025-08-13,Presente
29396,5880,2025-09-10,Presente
29397,5880,2025-09-03,Presente
29398,5880,2025-08-27,Presente
29399,5880,2025-08-20,Presente
29400,5880,2025-08-13,Presente
29401,5881,2025-09-10,Presente
29402,5881,2025-09-03,Presente
29403,5881,2025-08-27,Presente
29404,5881,2025-08-20,Presente
29405,5881,2025-08-13,Presente
29406,5882,2025-09-10,Presente
29407,5882,2025-09-03,Presente
29408,5882,2025-08-27,Presente
29409,5882,2025-08-20,Presente
29410,5882,2025-08-13,Presente
29411,5883,2025-09-10,Presente
29412,5883,2025-09-03,Presente
29413,5883,2025-08-27,Presente
29414,5883,2025-08-20,Presente
29415,5883,2025-08-13,Presente
29416,5884,2025-09-10,Presente
29417,5884,2025-09-03,Presente
29418,5884,2025-08-27,Falta
29419,5884,2025-08-20,Presente
29420,5884,2025-08-13,Presente
29421,5885,2025-09-10,Presente
29422,5885,2025-09-03,Presente
29423,5885,2025-08-27,Falta
29424,5885,2025-08-20,Presente
29425,5885,2025-08-13,Presente
29426,5886,2025-09-10,Falta
29427,5886,2025-09-03,Presente
29428,5886,2025-08-27,Presente
29429,5886,2025-08-20,Presente
29430,5886,2025-08-13,Presente
29431,5887,2025-09-10,Presente
29432,5887,2025-09-03,Presente
29433,5887,2025-08-27,Presente
29434,5887,2025-08-20,Presente
29435,5887,2025-08-13,Presente
29436,5888,2025-09-10,Presente
29437,5888,2025-09-03,Presente
29438,5888,2025-08-27,Presente
29439,5888,2025-08-20,Presente
29440,5888,2025-08-13,Falta
29441,5889,2025-09-10,Presente
29442,5889,2025-09-03,Presente
29443,5889,2025-08-27,Presente
29444,5889,2025-08-20,Presente
29445,5889,2025-08-13,Falta
29446,5890,2025-09-10,Presente
29447,5890,2025-09-03,Presente
29448,5890,2025-08-27,Presente
29449,5890,2025-08-20,Presente
29450,5890,2025-08-13,Presente
29451,5891,2025-09-10,Presente
29452,5891,2025-09-03,Presente
29453,5891,2025-08-27,Presente
29454,5891,2025-08-20,Presente
29455,5891,2025-08-13,Presente
29456,5892,2025-09-10,Presente
29457,5892,2025-09-03,Presente
29458,5892,2025-08-27,Presente
29459,5892,2025-08-20,Presente
29460,5892,2025-08-13,Falta
29461,5893,2025-09-10,Presente
29462,5893,2025-09-03,Presente
29463,5893,2025-08-27,Presente
29464,5893,2025-08-20,Presente
29465,5893,2025-08-13,Presente
29466,5894,2025-09-10,Presente
29467,5894,2025-09-03,Presente
29468,5894,2025-08-27,Presente
29469,5894,2025-08-20,Presente
29470,5894,2025-08-13,Presente
29471,5895,2025-09-10,Presente
29472,5895,2025-09-03,Presente
29473,5895,2025-08-27,Presente
29474,5895,2025-08-20,Presente
29475,5895,2025-08-13,Presente
29476,5896,2025-09-10,Falta
29477,5896,2025-09-03,Presente
29478,5896,2025-08-27,Presente
29479,5896,2025-08-20,Presente
29480,5896,2025-08-13,Presente
29481,5897,2025-09-10,Presente
29482,5897,2025-09-03,Presente
29483,5897,2025-08-27,Falta
29484,5897,2025-08-20,Presente
29485,5897,2025-08-13,Falta
29486,5898,2025-09-10,Presente
29487,5898,2025-09-03,Presente
29488,5898,2025-08-27,Falta
29489,5898,2025-08-20,Presente
29490,5898,2025-08-13,Presente
29491,5899,2025-09-10,Falta
29492,5899,2025-09-03,Presente
29493,5899,2025-08-27,Presente
29494,5899,2025-08-20,Presente
29495,5899,2025-08-13,Presente
29496,5900,2025-09-10,Presente
29497,5900,2025-09-03,Presente
29498,5900,2025-08-27,Presente
29499,5900,2025-08-20,Presente
29500,5900,2025-08-13,Presente
29501,5901,2025-09-10,Falta
29502,5901,2025-09-03,Presente
29503,5901,2025-08-27,Presente
29504,5901,2025-08-20,Presente
29505,5901,2025-08-13,Presente
29506,5902,2025-09-10,Presente
29507,5902,2025-09-03,Presente
29508,5902,2025-08-27,Presente
29509,5902,2025-08-20,Presente
29510,5902,2025-08-13,Presente
29511,5903,2025-09-10,Presente
29512,5903,2025-09-03,Presente
29513,5903,2025-08-27,Presente
29514,5903,2025-08-20,Presente
29515,5903,2025-08-13,Presente
29516,5904,2025-09-10,Falta
29517,5904,2025-09-03,Presente
29518,5904,2025-08-27,Falta
29519,5904,2025-08-20,Falta
29520,5904,2025-08-13,Presente
29521,5905,2025-09-10,Presente
29522,5905,2025-09-03,Presente
29523,5905,2025-08-27,Presente
29524,5905,2025-08-20,Presente
29525,5905,2025-08-13,Presente
29526,5906,2025-09-10,Presente
29527,5906,2025-09-03,Presente
29528,5906,2025-08-27,Presente
29529,5906,2025-08-20,Falta
29530,5906,2025-08-13,Presente
29531,5907,2025-09-10,Presente
29532,5907,2025-09-03,Presente
29533,5907,2025-08-27,Presente
29534,5907,2025-08-20,Presente
